"PlAYER_ID","PLAYER","FIRST_NAME","LAST_NAME","TEAM_ABBREVIATION","GP","MIN","PU_PPG","PU_FGM_PG","PU_FGA_PG","PU_FG_PCT","PU_FG3M_PG","PU_FG3A_PG","PU_FG3_PCT","PU_EFG_PCT","PU_PTS_TOT","DVS","DVS_PPG","DVS_TPPG","DVS_FG_PCT","DVS_PP48","DVS_PTS_TOT","DVS_TOT","BLK_PG","STL_PG","OPP_FGM_RIM","OPP_FGA_RIM","OPP_FGP_RIM","BLK_TOT","PASS_PG","AST_PG","AST_FT","AST_SEC","AST_OPPS_PG","AST_PTS_CRT_PG","AST_PTS_CRT_48","AST_TOT","TCH_PG","TCH_FC_PG","TOP","CL_TCH_PG","EL_TCH_PG","PPG","PP_TCH","PP_HC_TCH","TCH_TOT","DIST","AVG_SPD","DIST_PG","DIST_48","DIST_OFF","DIST_DEF","AVG_SPD_OFF","AVG_SPD_DEF","REB_PG","REB_CHANCE_PG","REB_COL_PCT","REB_CONTESTED","REB_UNCONTESTED","REB_UNCONTESTED_PCT","REB_TOT","OREB","OREB_CHANCE","OREB_COL_PCT","OREB_CONTESTED","OREB_UNCONTESTED","OREB_UNCONTESTED_PCT","DREB","DREB_CHANCE","DREB_COL_PCT","DREB_CONTESTED","DREB_UNCONTESTED","DREB_UNCONTESTED_PCT","CS_PPG","CS_FGM_PG","CS_FGA_PG","CS_FG_PCT","CS_FG3M_PG","CS_FG3A_PG","CS_FG3_PCT","CS_EFG_PCT","CS_PTS_TOT","PPG.duplicate","PPG_DRIVE","FGP_DRIVE","PPG_CLOSE","FGP_CLOSE","PPG_CATCH_SHOOT","FGP_CATCH_SHOOT","PTS_PULL_UP","FGP_PULL_UP","FGA_DRIVE","FGA_CLOSE","FGA_CATCH_SHOOT","FGA_PULL_UP","EFG_PCT"
201571,"D.J. Augustin","D.J.","Augustin","TOR",9,7.690741,0.66666667,0.33333333,0.66666667,0.5,0,0.22222222,0,0.5,6,1.44444444,0.44444444,2.44444444,0.333,2.77389839,4,13,0,0,0.11111111,0.22222222,0.5,0,12.333333,1,0.22222222,0.22222222,2.22222222,2.6666667,16.6433903,9,16.444444,15,1.28148148,0.11111111,0.22222222,2.1111111,0.12837838,0.14074074,148,4.92,4.3,0.5466667,3.411895,2.8,2.12,4.7,3.8,0.3333333,0.3333333,1,0,0.33333333,0,3,0,0,NA,0,0,NA,0.3333333,0.3333333,1,0,0.33333333,0,0.33333333,0.11111111,0.66666667,0.166666666666667,0.11111111,0.66666667,0.166666666666667,0.25,3,2.1111111,0.44444444,0.333,0,NA,0.33333333,0.166666666666667,0.66666667,0.5,0.66666667,0,0.66666667,0.66666667,0.375
201571,"D.J. Augustin","D.J.","Augustin","TOTAL",70,27.606429,4.11428571,1.65714286,4.18571429,0.395904436860068,0.8,2.01428571,0.397163120567376,0.491467576791809,288,4.77142857,2.37142857,5.72857143,0.422,4.12326322,166,334,0.04285714,0.74285714,0.47142857,0.8,0.589,3,53.757143,4.45714286,0.74285714,1.65714286,9.84285714,10.3285714,17.95855,312,69.757143,63.914286,6.09904762,0.5,0.8,13.2571429,0.1900471,0.20742065,4883,136.11,4.2,1.9444286,3.380827,77.43,58.68,4.6,3.8,1.8428571,3.1142857,0.587,0.24285714,1.58571429,0.133,129,0.21428571,0.77142857,0.278,0.08571429,0.12857143,0.4,1.6285714,2.3428571,0.689,0.15714286,1.45714286,0.097,3.21428571,1.07142857,2.57142857,0.416666666666667,1.07142857,2.52857143,0.423728813559322,0.625,225,13.2571429,2.37142857,0.422,0.14285714,0.5,3.21428571,0.416666666666667,4.11428571,0.395904436860068,2.1,0.11428571,2.57142857,4.18571429,0.510504201680672
201572,"Brook Lopez","Brook","Lopez","BKN",17,31.542157,1.05882353,0.52941176,1.17647059,0.45,0,0.05882353,0,0.45,18,0.58823529,0.82352941,1.05882353,0.625,1.25322475,14,10,1.76470588,0.52941176,3.64705882,9.05882353,0.403,30,21.411765,0.94117647,0.35294118,0.35294118,2.35294118,2.7647059,4.2072545,16,40,27.705882,1.08431373,5.70588235,3.35294118,20.7058824,0.51764706,0.74734607,680,33.62,3.8,1.9776471,3.00953,17.15,16.47,3.9,3.7,6,12.0588235,0.498,2.52941176,3.47058824,0.422,102,2.29411765,4.41176471,0.52,1.70588235,0.58823529,0.744,3.7058824,7.6470588,0.485,0.82352941,2.88235294,0.222,3.29411765,1.64705882,3,0.549019607843137,0,0,NA,0.549019607843137,56,20.7058824,0.82352941,0.625,6.58823529,0.613,3.29411765,0.549019607843137,1.05882353,0.45,0.47058824,3.64705882,3,1.17647059,0.563318777292576
201573,"Jerryd Bayless","Jerryd","Bayless","BOS",41,25.465854,3.92682927,1.80487805,4.43902439,0.406593406593407,0.31707317,0.82926829,0.382352941176471,0.442307692307692,161,2.82926829,1.24390244,2.97560976,0.404,2.34460301,51,116,0.09756098,0.97560976,0.80487805,1.43902439,0.559,4,34.04878,3.12195122,0.29268293,0.70731707,6.65853659,7.3170732,13.7917824,128,47.219512,40.902439,3.29512195,0.24390244,0.97560976,10.1463415,0.21487603,0.24806202,1936,69.18,4,1.6873171,3.180385,38.09,31.09,4.3,3.7,2.097561,3.7560976,0.558,0.26829268,1.82926829,0.128,86,0.34146341,0.73170732,0.467,0.09756098,0.24390244,0.286,1.7560976,3.0243902,0.581,0.17073171,1.58536585,0.097,3.36585366,1.2195122,2.80487805,0.434782608695652,0.92682927,2.29268293,0.404255319148936,0.6,138,10.1463415,1.24390244,0.404,0.04878049,0,3.36585366,0.434782608695652,3.92682927,0.406593406593407,1.14634146,0.07317073,2.80487805,4.43902439,0.485449735449735
201573,"Jerryd Bayless","Jerryd","Bayless","MEM",31,21.106452,2.09677419,1.03225806,3.12903226,0.329896907216495,0.03225806,0.58064516,0.0555555555555556,0.335051546391753,65,1.96774194,1.29032258,2.03225806,0.429,2.93443375,40,61,0.16129032,0.64516129,0.58064516,1,0.581,5,29.064516,2.12903226,0.16129032,1,4.51612903,5,11.3709308,66,40.16129,35.483871,2.74784946,0.19354839,1.19354839,8.0645161,0.20080321,0.22727273,1245,44.71,4.1,1.4422581,3.279963,25.19,19.52,4.5,3.7,1.9032258,2.8387097,0.67,0.29032258,1.61290323,0.153,59,0.25806452,0.32258065,0.8,0.06451613,0.19354839,0.25,1.6451613,2.516129,0.654,0.22580645,1.41935484,0.137,2.70967742,0.96774194,2.64516129,0.365853658536585,0.77419355,2.09677419,0.369230769230769,0.51219512195122,84,8.0645161,1.29032258,0.429,0.06451613,0.5,2.70967742,0.365853658536585,2.09677419,0.329896907216495,1.12903226,0.06451613,2.64516129,3.12903226,0.428870292887029
201573,"Jerryd Bayless","Jerryd","Bayless","TOTAL",72,23.588889,3.13888889,1.47222222,3.875,0.379928315412186,0.19444444,0.72222222,0.269230769230769,0.405017921146953,226,2.45833333,1.26388889,2.56944444,0.415,2.57183231,91,177,0.125,0.83333333,0.70833333,1.25,0.567,9,31.902778,2.69444444,0.23611111,0.83333333,5.73611111,6.3194444,12.8591616,194,44.180556,38.569444,3.05949074,0.22222222,1.06944444,9.25,0.20936812,0.23982715,3181,113.89,4,1.5818056,3.218747,63.28,50.61,4.3,3.7,2.0138889,3.3611111,0.599,0.27777778,1.73611111,0.138,145,0.30555556,0.55555556,0.55,0.08333333,0.22222222,0.273,1.7083333,2.8055556,0.609,0.19444444,1.51388889,0.114,3.08333333,1.11111111,2.73611111,0.406091370558376,0.86111111,2.20833333,0.389937106918239,0.563451776649746,222,9.25,1.26388889,0.415,0.05555556,0.2,3.08333333,0.406091370558376,3.13888889,0.379928315412186,1.13888889,0.06944444,2.73611111,3.875,0.46353322528363
201574,"Jason Thompson","Jason","Thompson","SAC",81,24.513169,0.24691358,0.12345679,0.27160494,0.454545454545455,0,0,NA,0.454545454545455,20,0.22222222,0.14814815,0.24691358,0.571,0.29009351,12,18,0.69135802,0.39506173,2.25925926,4.67901235,0.483,56,27.234568,0.65432099,0.17283951,0.38271605,1.5308642,1.5925926,3.1185052,53,36.123457,15.987654,0.7563786,2.82716049,2.30864198,7.1111111,0.19685578,0.44478764,2926,138.78,4.2,1.7133333,3.354931,74.34,64.44,4.4,4,6.4197531,11.7777778,0.544,2.28395062,4.12345679,0.356,520,1.86419753,3.79012346,0.492,1.25925926,0.60493827,0.675,4.5555556,7.9876543,0.569,1.02469136,3.51851852,0.226,1.01234568,0.50617284,1.30864198,0.386792452830189,0,0,NA,0.386792452830189,82,7.1111111,0.14814815,0.571,2.37037037,0.556,1.01234568,0.386792452830189,0.24691358,0.454545454545455,0.08641975,1.86419753,1.30864198,0.27160494,0.506147540983607
201575,"Brandon Rush","Brandon","Rush","UTA",38,11.064912,0.5,0.21052632,0.89473684,0.235294117647059,0.07894737,0.28947368,0.272727272727273,0.279411764705882,19,0.65789474,0.34210526,0.55263158,0.385,1.48406532,13,25,0.23684211,0.13157895,0.44736842,0.81578947,0.548,9,11.368421,0.63157895,0.07894737,0.23684211,1.55263158,1.5263158,6.6212145,24,14.552632,11.157895,0.3872807,0.15789474,0.21052632,2.0789474,0.14285714,0.18632075,553,29.12,4.2,0.7663158,3.324306,16.21,12.91,4.3,3.9,1.1578947,2.1578947,0.537,0.26315789,0.89473684,0.227,44,0.13157895,0.21052632,0.625,0.02631579,0.10526316,0.2,1.0263158,1.9473684,0.527,0.23684211,0.78947368,0.231,1.23684211,0.44736842,1.02631579,0.435897435897436,0.34210526,0.89473684,0.382352941176471,0.602564102564103,47,2.0789474,0.34210526,0.385,0,NA,1.23684211,0.435897435897436,0.5,0.235294117647059,0.34210526,0,1.02631579,0.89473684,0.422222222222222
201576,"Anthony Randolph","Anthony","Randolph","DEN",43,12.334496,0.13953488,0.06976744,0.60465116,0.115384615384615,0,0.11627907,0,0.115384615384615,6,0.65116279,0.65116279,0.95348837,0.5,2.53401628,28,28,0.44186047,0.60465116,0.95348837,2.1627907,0.441,19,12.767442,0.74418605,0.06976744,0.1627907,1.60465116,1.8837209,7.3305471,32,18.813953,12.093023,0.57790698,0.46511628,1,4.7906977,0.25463535,0.39615385,809,36.63,4.1,0.8518605,3.315036,19.4,17.23,4.6,3.7,2.8372093,4.6511628,0.61,0.72093023,2.11627907,0.254,122,0.46511628,1.02325581,0.455,0.27906977,0.18604651,0.6,2.372093,3.627907,0.654,0.44186047,1.93023256,0.186,1.60465116,0.60465116,1.74418605,0.346666666666667,0.39534884,1.23255814,0.320754716981132,0.46,69,4.7906977,0.65116279,0.5,0.3255814,0.429,1.60465116,0.346666666666667,0.13953488,0.115384615384615,0.41860465,0.1627907,1.74418605,0.60465116,0.4375
201577,"Robin Lopez","Robin","Lopez","POR",82,31.938618,0.09756098,0.04878049,0.25609756,0.19047619047619,0,0,NA,0.19047619047619,8,0.1097561,0.14634146,0.19512195,0.833,0.21993407,12,9,1.69512195,0.30487805,4.36585366,10.26829268,0.425,139,24.304878,0.8902439,0.02439024,0.31707317,2.02439024,2.1707317,3.2623554,73,35.219512,19.731707,0.71077236,3.62195122,3.82926829,11.0731707,0.31440443,0.56118665,2888,178.83,4.1,2.1808537,3.277567,93.79,85.04,4.2,4,8.5243902,15.695122,0.542,4.34146341,4.17073171,0.51,699,3.97560976,7.32926829,0.542,2.97560976,1,0.748,4.5487805,8.3658537,0.542,1.36585366,3.17073171,0.301,0.87804878,0.43902439,1.06097561,0.413793103448276,0,0.01219512,0,0.413793103448276,72,11.0731707,0.14634146,0.833,3.63414634,0.628,0.87804878,0.413793103448276,0.09756098,0.19047619047619,0.07317073,2.23170732,1.06097561,0.25609756,0.551242236024845
201578,"Marreese Speights","Marreese","Speights","GSW",78,12.560256,0.46153846,0.23076923,0.75641026,0.305084745762712,0,0.02564103,0,0.305084745762712,36,0.69230769,0.69230769,0.91025641,0.513,2.64570787,54,54,0.43589744,0.12820513,1.42307692,2.79487179,0.509,34,9.987179,0.3974359,0.03846154,0.14102564,0.98717949,0.9487179,3.6255997,31,17.512821,10.192308,0.41089744,1.44871795,1.33333333,6.4615385,0.36896047,0.63396226,1366,64.61,4,0.8283333,3.16554,33.41,31.2,4.2,3.8,3.6794872,6.2179487,0.592,1.56410256,2.11538462,0.425,287,1.28205128,2.25641026,0.568,0.8974359,0.38461538,0.7,2.3974359,3.9615385,0.605,0.66666667,1.73076923,0.278,1.15384615,0.52564103,1.51282051,0.347457627118644,0.1025641,0.37179487,0.275862068965517,0.38135593220339,90,6.4615385,0.69230769,0.513,1.51282051,0.614,1.15384615,0.347457627118644,0.46153846,0.305084745762712,0.5,0.8974359,1.51282051,0.75641026,0.452054794520548
201579,"Roy Hibbert","Roy","Hibbert","IND",81,29.899177,0.4691358,0.2345679,0.65432099,0.358490566037736,0,0,NA,0.358490566037736,38,0.13580247,0.08641975,0.11111111,0.333,0.13873787,7,11,2.24691358,0.35802469,4.0617284,9.80246914,0.414,182,25.901235,1.12345679,0.08641975,0.45679012,2.37037037,2.5802469,4.1423164,91,39.308642,24.938272,1.00102881,6,2.75308642,10.7530864,0.27355528,0.43118812,3184,155.01,3.8,1.9137037,3.072251,82.07,72.94,4,3.7,6.6419753,13.2839506,0.5,3.14814815,3.49382716,0.474,538,2.49382716,4.87654321,0.511,1.77777778,0.71604938,0.713,4.1481481,8.4074074,0.493,1.37037037,2.77777778,0.33,1.40740741,0.69135802,1.85185185,0.373333333333333,0.02469136,0.0617284,0.4,0.38,114,10.7530864,0.08641975,0.333,4.75308642,0.476,1.40740741,0.373333333333333,0.4691358,0.358490566037736,0.07407407,3.86419753,1.85185185,0.65432099,0.440318302387268
201580,"JaVale McGee","JaVale","McGee","DEN",5,16.043333,0.4,0.2,0.6,0.333333333333333,0,0,NA,0.333333333333333,2,0,0,0,NA,0,0,0,1.4,0.2,2.6,4,0.65,7,13.2,0.4,0,0.2,0.8,0.8,2.3935176,2,22.4,12,0.57333333,4.8,0.8,7,0.3125,0.58333333,112,5.14,3.8,1.028,3.07567,2.67,2.47,3.9,3.8,3.4,6.6,0.515,2.2,1.2,0.647,17,2,3.4,0.588,1.4,0.6,0.7,1.4,3.2,0.438,0.8,0.6,0.571,0.4,0.2,0.8,0.25,0,0,NA,0.25,2,7,0,NA,3.2,0.471,0.4,0.25,0.4,0.333333333333333,0,3.4,0.8,0.6,0.447368421052632
201581,"JJ Hickson","JJ","Hickson","DEN",69,27.110145,0.4057971,0.20289855,0.85507246,0.23728813559322,0,0.02898551,0,0.23728813559322,28,0.8115942,0.36231884,0.65217391,0.333,0.6415054,25,56,0.73913043,0.68115942,3.08695652,5.85507246,0.527,51,30.347826,1.39130435,0.1884058,0.66666667,3.14492754,3.4202899,6.055811,96,44.057971,23.811594,1.03768116,4.91304348,3.95652174,11.7971014,0.26776316,0.49543518,3040,131.03,4.2,1.8989855,3.362258,68.33,62.7,4.5,3.9,9.1594203,14.3188406,0.639,3.26086957,5.88405797,0.357,632,2.98550725,5.02898551,0.591,1.8115942,1.15942029,0.61,6.173913,9.2898551,0.665,1.44927536,4.72463768,0.235,1.01449275,0.50724638,1.42028986,0.357142857142857,0,0.08695652,0,0.357142857142857,70,11.7971014,0.36231884,0.333,3.94202899,0.567,1.01449275,0.357142857142857,0.4057971,0.23728813559322,0.39130435,2.8115942,1.42028986,0.85507246,0.507645259938838
201582,"Alexis Ajinca","Alexis","Ajinca","NOP",56,17.092857,0.07142857,0.03571429,0.10714286,0.333333333333333,0,0.01785714,0,0.333333333333333,4,0.23214286,0.23214286,0.30357143,0.5,0.65190138,13,13,0.82142857,0.41071429,2.26785714,4.5,0.504,46,20.267857,0.71428571,0.08928571,0.125,1.41071429,1.6428571,4.6134559,40,26.892857,12.321429,0.62232143,2.375,2.80357143,5.8571429,0.21779548,0.47536232,1506,66.84,4.2,1.1935714,3.351776,37.01,29.83,4.5,3.9,4.9464286,8.4464286,0.586,1.94642857,3,0.394,277,1.67857143,3.14285714,0.534,1.16071429,0.51785714,0.691,3.2678571,5.3035714,0.616,0.78571429,2.48214286,0.24,1.17857143,0.58928571,1.26785714,0.464788732394366,0,0,NA,0.464788732394366,66,5.8571429,0.23214286,0.5,2.30357143,0.622,1.17857143,0.464788732394366,0.07142857,0.333333333333333,0.14285714,1.46428571,1.26785714,0.10714286,0.546184738955823
201583,"Ryan Anderson","Ryan","Anderson","NOP",22,36.372727,3.72727273,1.72727273,3.72727273,0.463414634146341,0.27272727,0.77272727,0.352941176470588,0.5,82,1,1,1.45454545,0.471,1.31967008,22,22,0.31818182,0.45454545,3.72727273,6.90909091,0.539,7,32.863636,0.77272727,0.04545455,0.5,1.63636364,1.7727273,2.3394151,17,52.272727,29.909091,1.16818182,2.36363636,2.81818182,19.8181818,0.37913043,0.66261398,1150,53.35,4,2.425,3.2002,29.41,23.94,4.5,3.5,6.4545455,12.6818182,0.509,3.40909091,3.04545455,0.528,142,3,6.09090909,0.493,2.36363636,0.63636364,0.788,3.4545455,6.5909091,0.524,1.04545455,2.40909091,0.303,8.90909091,3.09090909,7.40909091,0.417177914110429,2.72727273,6.5,0.41958041958042,0.601226993865031,196,19.8181818,1,0.471,1.86363636,0.414,8.90909091,0.417177914110429,3.72727273,0.463414634146341,0.77272727,1.31818182,7.40909091,3.72727273,0.532485875706215
201584,"Courtney Lee","Courtney","Lee","BOS",30,16.948333,2.83333333,1.33333333,2.5,0.533333333333333,0.16666667,0.33333333,0.5,0.566666666666667,85,1.1,0.86666667,1.16666667,0.458,2.45451864,26,33,0.3,0.66666667,0.46666667,0.83333333,0.56,9,15.166667,1.06666667,0.1,0.4,2.63333333,2.5333333,7.1747468,32,22.933333,20.2,0.98277778,0.33333333,0.53333333,7.3666667,0.32122093,0.36468647,688,36.03,4.3,1.201,3.401396,19.46,16.57,4.6,3.9,1.6333333,2.5333333,0.645,0.23333333,1.4,0.143,49,0.26666667,0.43333333,0.615,0.1,0.16666667,0.375,1.3666667,2.1,0.651,0.13333333,1.23333333,0.098,2.26666667,0.83333333,1.86666667,0.446428571428571,0.6,1.4,0.428571428571429,0.607142857142857,68,7.3666667,0.86666667,0.458,0.06666667,0.2,2.26666667,0.446428571428571,2.83333333,0.533333333333333,0.8,0.16666667,1.86666667,2.5,0.554644808743169
201584,"Courtney Lee","Courtney","Lee","MEM",49,30.077211,2.71428571,1.32653061,2.53061224,0.524193548387097,0.06122449,0.16326531,0.375,0.536290322580645,133,1.73469388,1.6122449,2.26530612,0.443,2.57296979,79,85,0.3877551,0.91836735,0.85714286,1.42857143,0.6,19,29.102041,1.69387755,0.18367347,0.6122449,3.75510204,3.6734694,5.8624628,83,40.44898,33.367347,1.5952381,0.59183673,1.40816327,11.0204082,0.27245207,0.33027523,1982,102.88,4.2,2.0995918,3.350723,56.45,46.43,4.4,4,2.8163265,4.4489796,0.633,0.51020408,2.30612245,0.181,138,0.42857143,0.73469388,0.583,0.14285714,0.28571429,0.333,2.3877551,3.7142857,0.643,0.36734694,2.02040816,0.154,3.63265306,1.34693878,3.6122449,0.372881355932203,0.93877551,2.69387755,0.348484848484849,0.502824858757062,178,11.0204082,1.6122449,0.443,0.40816327,0.615,3.63265306,0.372881355932203,2.71428571,0.524193548387097,1.24489796,0.26530612,3.6122449,2.53061224,0.532482598607889
201584,"Courtney Lee","Courtney","Lee","TOTAL",79,25.091561,2.75949367,1.32911392,2.51898734,0.527638190954774,0.10126582,0.2278481,0.444444444444444,0.547738693467337,218,1.49367089,1.32911392,1.84810127,0.447,2.54258664,105,118,0.35443038,0.82278481,0.70886076,1.20253165,0.589,28,23.810127,1.4556962,0.15189873,0.53164557,3.32911392,3.2405063,6.1990684,115,33.797468,28.367089,1.36265823,0.49367089,1.07594937,9.6329114,0.28501873,0.33958054,2670,138.91,4.2,1.7583544,3.363721,75.91,63,4.4,4,2.3670886,3.721519,0.636,0.40506329,1.96202532,0.171,187,0.36708861,0.62025316,0.592,0.12658228,0.24050633,0.345,2,3.1012658,0.645,0.27848101,1.72151899,0.139,3.11392405,1.15189873,2.94936709,0.390557939914163,0.81012658,2.20253165,0.367816091954023,0.527896995708155,246,9.6329114,1.32911392,0.447,0.27848101,0.5,3.11392405,0.390557939914163,2.75949367,0.527638190954774,1.07594937,0.2278481,2.94936709,2.51898734,0.539087947882736
201585,"Kosta Koufos","Kosta","Koufos","MEM",80,16.965208,0.05,0.025,0.175,0.142857142857143,0,0,NA,0.142857142857143,4,0.1125,0.05,0.125,0.333,0.14146599,4,9,0.8875,0.4,2.2,4.6875,0.469,71,20.4375,0.4875,0.1,0.2625,1.1125,1.075,3.0415188,39,28.1125,13.9625,0.62541667,3.8875,2.4,6.425,0.22854602,0.46016115,2249,95.43,4.2,1.192875,3.375025,52.69,42.74,4.5,3.9,5.225,9.2,0.568,2.3375,2.8875,0.447,418,2,3.525,0.567,1.3875,0.6125,0.694,3.225,5.675,0.568,0.95,2.275,0.295,0.55,0.275,0.675,0.407407407407407,0,0,NA,0.407407407407407,44,6.425,0.05,0.333,2.9,0.515,0.55,0.407407407407407,0.05,0.142857142857143,0.075,2.425,0.675,0.175,0.494553376906318
201586,"Serge Ibaka","Serge","Ibaka","OKC",81,33.205556,0.35802469,0.17283951,0.59259259,0.291666666666667,0.01234568,0.02469136,0.5,0.302083333333333,29,0.72839506,0.48148148,0.75308642,0.438,0.69600134,39,59,2.7037037,0.48148148,4.16049383,9.48148148,0.439,219,34.296296,1.04938272,0.08641975,0.38271605,2.37037037,2.5432099,3.6763148,85,49.777778,26.938272,1.11934156,3.13580247,3.60493827,15.1481481,0.30431548,0.56232814,4032,180.3,4,2.2259259,3.217668,94.64,85.66,4.3,3.7,8.7530864,14.2345679,0.615,3.85185185,4.90123457,0.44,709,2.7654321,4.30864198,0.642,1.96296296,0.80246914,0.71,5.9876543,9.9259259,0.603,1.88888889,4.09876543,0.315,5.43209877,2.58024691,5.40740741,0.477168949771689,0.27160494,0.69135802,0.392857142857143,0.502283105022831,440,15.1481481,0.48148148,0.438,3.4691358,0.705,5.43209877,0.477168949771689,0.35802469,0.291666666666667,0.39506173,2.04938272,5.40740741,0.59259259,0.547546012269939
201587,"Nicolas Batum","Nicolas","Batum","POR",82,36.240854,2.06097561,0.91463415,2.62195122,0.348837209302326,0.23170732,0.91463415,0.253333333333333,0.393023255813953,169,1.68292683,1.62195122,2.25609756,0.622,2.14822916,133,138,0.69512195,0.91463415,1.70731707,3.5,0.488,57,53.756098,5.12195122,0.65853659,0.91463415,9.40243902,12.0243902,15.9259695,420,68.634146,47.292683,2.02784553,1.13414634,2.82926829,13.0487805,0.19012082,0.27591542,5628,216.04,4.4,2.6346341,3.489499,120.34,95.7,4.8,3.9,7.4512195,11.4268293,0.652,1.7804878,5.67073171,0.239,611,1.41463415,2.57317073,0.55,0.7804878,0.63414634,0.552,6.0365854,8.8536585,0.682,1,5.03658537,0.166,5.09756098,1.80487805,4.47560976,0.403269754768392,1.48780488,3.79268293,0.392282958199357,0.569482288828338,418,13.0487805,1.62195122,0.622,0.73170732,0.75,5.09756098,0.403269754768392,2.06097561,0.348837209302326,0.90243902,0.43902439,4.47560976,2.62195122,0.553724053724054
201588,"George Hill","George","Hill","IND",76,32.159211,1.75,0.76315789,2.73684211,0.278846153846154,0.22368421,0.90789474,0.246376811594203,0.319711538461538,133,2.63157895,2.14473684,3.39473684,0.541,3.20117835,163,200,0.30263158,0.98684211,1,1.75,0.571,23,56.328947,3.48684211,0.30263158,1.11842105,7.31578947,7.9342105,11.842396,265,69.460526,57.657895,5.26557018,0.73684211,1.15789474,10.2763158,0.14794469,0.17822912,5279,164.85,4,2.1690789,3.237511,89.68,75.17,4.3,3.8,3.7236842,6.5,0.573,0.69736842,3.02631579,0.187,283,0.69736842,1.28947368,0.541,0.30263158,0.39473684,0.434,3.0263158,5.2105263,0.581,0.39473684,2.63157895,0.13,3.19736842,1.10526316,2.71052632,0.407766990291262,0.98684211,2.46052632,0.401069518716578,0.589805825242718,243,10.2763158,2.14473684,0.541,0.73684211,0.788,3.19736842,0.407766990291262,1.75,0.278846153846154,1.28947368,0.43421053,2.71052632,2.73684211,0.518668831168831
201589,"Darrell Arthur","Darrell","Arthur","DEN",68,17.217402,0.47058824,0.22058824,0.54411765,0.405405405405405,0.02941176,0.02941176,1,0.432432432432432,32,0.25,0.02941176,0.23529412,0.125,0.08199638,2,17,0.69117647,0.57352941,1.60294118,3.41176471,0.47,47,16.808824,0.89705882,0.16176471,0.26470588,1.57352941,2.1764706,6.0677324,61,24.25,13.911765,0.44117647,0.83823529,1.73529412,5.8970588,0.24317768,0.42389006,1649,78.82,4,1.1591176,3.231478,40.73,38.09,4.4,3.7,3.0882353,6.0147059,0.513,1.11764706,1.97058824,0.362,210,0.76470588,1.66176471,0.46,0.45588235,0.30882353,0.596,2.3235294,4.3529412,0.534,0.66176471,1.66176471,0.285,3.35294118,1.52941176,3.97058824,0.385185185185185,0.29411765,0.86764706,0.338983050847458,0.422222222222222,228,5.8970588,0.02941176,0.125,0.63235294,0.412,3.35294118,0.385185185185185,0.47058824,0.405405405405405,0.11764706,0.5,3.97058824,0.54411765,0.424390243902439
201591,"DJ White","DJ","White","CHA",2,5.191667,0,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0.5,0.5,0.5,1,0,7.5,0,0,0,0,0,0,0,8.5,1.5,0.1,0,1.5,0,0,0,17,0.78,4.5,0.39,3.605778,0.45,0.33,4.8,4.1,1,1,1,0,1,0,2,0,0,NA,0,0,NA,1,1,1,0,1,0,0,0,0.5,0,0,0,NA,0,0,0,0,NA,0,NA,0,0,0,NA,0,0,0.5,0,0
201593,"Nikola Pekovic","Nikola","Pekovic","MIN",54,30.986111,0.2962963,0.14814815,0.31481481,0.470588235294118,0,0,NA,0.470588235294118,16,0.03703704,0,0.01851852,0,0,0,2,0.42592593,0.55555556,3.53703704,6.40740741,0.552,23,22.740741,0.92592593,0.12962963,0.5,1.92592593,2.3518519,3.6432093,50,39.777778,26.240741,1.00679012,9.35185185,5.62962963,17.4444444,0.43854749,0.66478476,2148,109.04,3.9,2.0192593,3.127996,55.8,53.24,4,3.8,8.6666667,15.2962963,0.565,4.11111111,4.53703704,0.475,468,3.81481481,6.98148148,0.546,2.75925926,1.05555556,0.723,4.8518519,8.3148148,0.581,1.35185185,3.48148148,0.28,0.37037037,0.18518519,0.37037037,0.5,0,0,NA,0.5,20,17.4444444,0,0,8.66666667,0.527,0.37037037,0.5,0.2962963,0.470588235294118,0.01851852,6.53703704,0.37037037,0.31481481,0.54
201596,"Mario Chalmers","Mario","Chalmers","MIA",73,29.978082,0.83561644,0.34246575,1.08219178,0.316455696202532,0.15068493,0.53424658,0.282051282051282,0.386075949367089,61,6.90410959,3.98630137,8.38356164,0.531,6.38274538,291,504,0.21917808,1.63013699,1.08219178,1.94520548,0.556,16,52.219178,4.89041096,0.57534247,1.31506849,8.5890411,11.1780822,17.8980077,357,65.452055,50.452055,4.3,0.63013699,0.87671233,9.8082192,0.1498535,0.19440673,4778,144.43,4,1.9784932,3.167903,76.99,67.44,4.3,3.6,2.9315068,5.2739726,0.556,0.42465753,2.50684932,0.145,214,0.56164384,0.93150685,0.603,0.16438356,0.39726027,0.293,2.369863,4.3424658,0.546,0.26027397,2.10958904,0.11,3.08219178,1.02739726,2.57534247,0.398936170212766,1.02739726,2.50684932,0.409836065573771,0.598404255319149,225,9.8082192,3.98630137,0.531,0.35616438,0.6,3.08219178,0.398936170212766,0.83561644,0.316455696202532,2.8630137,0.2739726,2.57534247,1.08219178,0.53125
